sku;INTERNO;name;quantity;price;;;
7900067792388;22244;BOTA INF. MOLEKINHA 2179.205;0;171,32;;;
7900245545294;24438;BOTA INF. MOLEKINHA 2181.107, 2181.103;12;112,95;;;
7900245770252;24524;BOTA INF. MOLEKINHA 2182.114;10;146,89;;;
7909968594329;18820;BOTA INF. MOLEKINHA 2565.103;0;132,18;;;
7909823427793;15370;BOTA INF. MOLEKINHA 52531;1;114,41;;;
7909641416443;11013;BOTA INF. MOLEKINHA 73724;1;94,69;;;
7909823429483;15369;BOTA INF. MOLEKINHA 84119;0;81,95;;;
7909485130024;9737;BOTA INF. MOLEKINHO 2144;12;109,37;;;
7900067961159;22129;BOTA INF. MOLEKINHO 24139;3;131,1;;;
7909485230144;9736;BOTA INF. MOLEKINHO 2817;3;126,98;;;
7909641746670;11014;BOTA INF. MOLEKINHO 33300;0;76,02;;;
7909823533173;15355;BOTA INF. MOLEKINHO 57958;1;74,29;;;
7909641410182;7879;BOTA INF. MOLEKINHO 66311;2;87,94;;;
7909458538109;22348;BOTA INF. PIMPOLHO 120008;6;76,48;;;
7909458538291;22341;BOTA INF. PIMPOLHO 120064;5;84,98;;;
7909458538369;22340;BOTA INF. PIMPOLHO 120064;5;67,98;;;
7909458547361;22342;BOTA INF. PIMPOLHO 120066;5;84,98;;;
7909458539595;22349;BOTA INF. PIMPOLHO 130008;3;67,98;;;
7909458536129;22344;BOTA INF. PIMPOLHO 130061;5;67,98;;;
7909458536174;22343;BOTA INF. PIMPOLHO 130062;4;74,78;;;
7909458544995;22345;BOTA INF. PIMPOLHO 130066;5;67,98;;;
7899750582101;90;BOTA INF. PIMPOLHO 26136, 26138;6;63,22;;;
7909458274762;5074;BOTA INF. PIMPOLHO 27801;1;78,65;;;
7909458447555;18832;BOTA INF. PIMPOLHO 28596C;3;74,06;;;
7909458270740;10657;BOTA INF. PIMPOLHO 33366;1;90,46;;;
7909458374905;15302;BOTA INF. PIMPOLHO 34028C;0;93,68;;;
SEM GTIN;17712;BOTA INF. RACINHA GUARA 014;0;90,53;;;
SEM GTIN;7823;BOTA JUV. FREBUK ADV306;1;93,87;;;
7909504372763;22105;BOTA LEVETERAPIA AIR CROSS L43619B;4;255,03;;;
7900245793022;24348;BOTA MOLECA 23572;5;168,92;;;
7900245201060;24349;BOTA MOLECA 23654;3;179,42;;;
7900245611753;24398;BOTA MOLECA 5333.105;2;106,66;;;
7900245230879;24397;BOTA MOLECA 5333.107;1;112,95;;;
7890797161335;18555;BOTA PERLATTO 1344;5;247,62;;;
7890797281330;22112;BOTA PERLATTO ANG013;9;262,86;;;
7890797047912;16195;BOTA PERLATTO ANG867;0;270,12;;;
7890797051490;7894;BOTA PERLATTO ANG867;6;280,4;;;
7890797064735;16197;BOTA PERLATTO BER1451;0;342,54;;;
7890797304510;22109;BOTA PERLATTO DIA004;5;297,94;;;
7890797879506;10919;BOTA PERLATTO F3016;1;197,86;;;
7890797878509;6327;BOTA PERLATTO F3401;1;201,48;;;
7890797702408;8034;BOTA PERLATTO F459;2;265,06;;;
7890797702590;7822;BOTA PERLATTO F460;0;265,06;;;
7890797510676;3582;BOTA PERLATTO F631;0;163,89;;;
7890797893960;6765;BOTA PERLATTO F826;1;167,3;;;
7890797706710;7837;BOTA PERLATTO F841;4;215,33;;;
7890797692846;5297;BOTA PERLATTO F844;0;165,59;;;
7890797076004;16198;BOTA PERLATTO GUA9304;0;203,82;;;
7890797087222;16199;BOTA PERLATTO GUA9322;1;203,82;;;
7890797305869;22111;BOTA PERLATTO LIE010;7;438,22;;;
7890797300932;22113;BOTA PERLATTO LUN002;3;271,63;;;
7890797276053;22110;BOTA PERLATTO LUN004;3;271,63;;;
7890797050950;16196;BOTA PERLATTO LUN633;0;292,22;;;
7890797159752;5296;BOTA PERLATTO LUN681;0;280,4;;;
7890797173543;18903;BOTA PERLATTO MUNO10;7;315,47;;;
7890797188936;816;BOTA PERLATTO NFI3042;5;315,47;;;
7909870698948;18546;BOTA PICCADILLY 117106;3;215,65;;;
7890763508676;18812;BOTA PICCADILLY 16006;6;272,04;;;
7909870713429;18543;BOTA PICCADILLY 261025;7;209,06;;;
7909870720847;24991;BOTA PICCADILLY 653021;5;217,29;;;
7890858221350;24968;BOTA PVC VULCABRAS ;0;63,79;;;
7909458430496;18327;BOTA R/N PIMPOLHO 16666C;5;54,8;;;
7908285696242;3207;BOTA STRIKWEAR 2186108A;2;134,33;;;
7909694697103;12971;BOTA VIZZANO 3077. 106;1;137,68;;;
7909694636454;12970;BOTA VIZZANO 3079. 100;0;154,21;;;
7896020618195;8438;BOTE C/ FRALDA MOR 1819;0;22,01;;;
7896020680956;24103;BOTIJAO TERMICO ICE 10L 8095;1;231,79;;;
7890372567330;18422;BOX 1.28 20CM PAROPAS BEGE;3;534,62;;;
7890372575588;18423;BOX 1.28 20CM PAROPAS CINZA;1;504,44;;;
7890372543242;3811;BOX 1.28 30CM PAROPAS BEGE;2;627,08;;;
7890372578770;20031;BOX 1.28 30CM PAROPAS CINZA;3;625,53;;;
7890372570910;18674;BOX 1.28 30CM PAROPAS PRETO ;3;626,95;;;
SEM GTIN;12070;BOX 1.28 BOM DESCANSO CINZA;0;340,05;;;
SEM GTIN;11420;BOX 1.28 BOM DESCANSO PRETO ;0;343,41;;;
SEM GTIN;13332;BOX 1.28 GLOBAL FLEX TAURUS BLACK;0;333,55;;;
SEM GTIN;7272;BOX 1.28 GLOBAL FLEX TAURUS MARRON ;0;299,51;;;
7890372529475;23392;BOX 1.38 20CM PAROPAS AZUL;0;601,75;;;
7890372532277;17084;BOX 1.38 20CM PAROPAS BEGE;0;534,7;;;
7890372418182;17085;BOX 1.38 20CM PAROPAS CINZA;0;504,43;;;
7890372534158;18006;BOX 1.38 20CM PAROPAS PRETO ;6;534,7;;;
SEM GTIN;1052;BOX 1.38 26CM GLOBAL FLEX TAURUS BLACK ;0;191,65;;;
SEM GTIN;6747;BOX 1.38 30CM BOM PASTOR BELLE ;0;234,86;;;
7908051405245;9779;BOX 1.38 30CM BOM PASTOR SPRING;1;341,26;;;
SEM GTIN;9264;BOX 1.38 30CM GLOBAL FLEX TAURUS BLACK;0;333,55;;;
SEM GTIN;8331;BOX 1.38 30CM GLOBAL FLEX TAURUS MARRON ;0;378,62;;;
7890372529758;13003;BOX 1.38 30CM PAROPAS AZUL;3;766,81;;;
7890372528614;400;BOX 1.38 30CM PAROPAS BEGE;12;627;;;
7890372417734;5439;BOX 1.38 30CM PAROPAS CINZA;0;586,6;;;
7890372417529;8973;BOX 1.38 30CM PAROPAS MARROM ;0;586,07;;;
7890372529437;1733;BOX 1.38 30CM PAROPAS PRETO ;5;627,01;;;
SEM GTIN;19052;BOX 1.38 30CM PLUMATEX ;0;334,5;;;
SEM GTIN;25669;BOX 1.38 30CM SONOS BARCELONA;0;364,11;;;
;16422;BOX 1.38 30CM SONOS CONFORT BLUE;1;316,92;;;
SEM GTIN;17788;BOX 1.38 30CM SONOS CONFORT BROWN;0;320,8;;;
SEM GTIN;13838;BOX 1.38 30CM SONOS ULTRA ;3;302,68;;;
7890372439682;18425;BOX 1.38 36CM BAU PAROPAS PRETO;0;1.666,41;;;
SEM GTIN;19047;BOX 1.38 42CM DIVILUX PRETO;0;302,59;;;
SEM GTIN;17658;BOX 1.58 BOM PASTOR SPRING;0;414,92;;;
7890372570712;17968;BOX 78/30 PAROPAS PRETO;4;496,61;;;
7890372530853;22841;BOX 79/20 PAROPAS BEGE;4;413,4;;;
SEM GTIN;6442;BOX 79/25 BOM PASTOR BELLE ;0;219,2;;;
SEM GTIN;998;BOX 79/25 BOM PASTOR SPRING ;0;195,72;;;
SEM GTIN;8541;BOX 79/30 BOM PASTOR EVOLUTION ;0;219,2;;;
SEM GTIN;778;BOX 79/30 BOM PASTOR SPRING ;1;295,92;;;
SEM GTIN;9265;BOX 79/30 GLOBAL FLEX TAURUS BLACK;0;215,18;;;
;11463;BOX 79/30 GLOBAL FLEX TAURUS MARROM;0;215,18;;;
7890372529765;22196;BOX 79/30 PAROPAS AZUL;1;645,3;;;
7890372528621;1079;BOX 79/30 PAROPAS BEGE;13;497,6;;;
7890372544645;22840;BOX 79/30 PAROPAS CEREJA ;2;497,58;;;
7890372544072;5808;BOX 79/30 PAROPAS CINZA;5;497,58;;;
7890372417536;8975;BOX 79/30 PAROPAS MARROM;2;408,19;;;
7890372529444;14703;BOX 79/30 PAROPAS PRETO;4;469,41;;;
SEM GTIN;25670;BOX 79/30 SONOS BARCELONA;14;316,41;;;
7898559701225;23144;BOX 79/30 SONOS CONFORT;12;268,71;;;
7898559701386;13839;BOX 79/30 SONOS ULTRA ;13;268,71;;;
SEM GTIN;6437;BOX 79/36 BAU PAROPAS PRETO;0;1.085,84;;;
7890372545338;17087;BOX 88/20 PAROPAS BEGE;0;458,09;;;
7890372540609;17088;BOX 88/20 PAROPAS PRETO;1;432,12;;;
SEM GTIN;4687;BOX 88/25 BOM PASTOR SPRING;0;203,54;;;
SEM GTIN;5804;BOX 88/26 BOM DESCANSO PRETO ;0;292,77;;;
SEM GTIN;1066;BOX 88/30 BOM PASTOR SPRING;1;314,71;;;
SEM GTIN;9266;BOX 88/30 GLOBAL FLEX TAURUS BLACK;0;255,98;;;
7890372530969;9797;BOX 88/30 PAROPAS BEGE;2;526,44;;;
7890372532918;56;BOX 88/30 PAROPAS CINZA ;0;496,63;;;
7890372534653;1035;BOX 88/30 PAROPAS PRETO;2;496,62;;;
7890372348601;18424;BOX 88/36 BAU PAROPAS PRETO;3;1.154,49;;;
SEM GTIN;9780;BOX 96,50/30 BOM PASTOR SPRING;0;300,62;;;
SEM GTIN;9481;BOX 96/20 PAROPAS BEGE;5;482,61;;;
7890372531935;22336;BOX 96/30 PAROPAS AZUL;4;720,05;;;
7890372528638;5736;BOX 96/30 PAROPAS BEGE ;8;568,51;;;
7890372540906;24403;BOX 96/30 PAROPAS BRANCO;0;720,04;;;
SEM GTIN;17787;BOX 97/30 SONOS CONFORT BLUE;0;309,12;;;
SEM GTIN;7252;BOX AUXILIA SOLT. PAROPAS 30CM 88;2;1.154,49;;;
7890372417987;17086;BOX XXX1.38 20CM PAROPAS MARROM ;0;383,74;;;
7890372357474;14704;BOX XXX79/30 PAROPAS BEGE;0;384,68;;;
;16714;BOX XXX79/30 PAROPAS PRETO;0;388,73;;;
SEM GTIN;6745;BOX XXX88/25 BOM DESCANSO SUEDE ;0;288,92;;;
7908414470538;19788;BRICANDO DE SER BOMBEIRO MULTI BR1847;0;40,89;;;
7896964622555;2932;BRINCANDO COM FRASES 115 FRASES 2255;0;58,07;;;
7898639381934;17019;BRINCANDO DE PIJAMA MENINO 8192;0;141,79;;;
7908414470583;22695;BRINCANDO DE SER MEDICO BR1852;2;40,74;;;
7908487302101;25706;BRINQUEDO ANIMAL ABELHA TK-1802;4;26,19;;;
7897063708027;18114;BRINQUEDO CAMINHAO BASCULANTE 802;0;12,85;;;
7897063708850;18115;BRINQUEDO CAMINHAO RESGATE 885;0;42,66;;;
7897063707150;18111;BRINQUEDO ESCORREDOR DE LOUCAS 715;1;24,15;;;
7899632509769;19237;BRINQUEDO MUS. GUITARRA 8229;0;82,13;;;
7899205947417;19263;BRINQUEDO MUS. GUITARRINHA DMT4741;0;42,87;;;
SEM GTIN;9053;BRINQUEDO P/ BANHO LETRAS E NUMEROS;0;141,41;;;
7897063707303;18112;BRINQUEDO PA CARREGADEIRA 730;10;10,47;;;
7899632507673;19564;BRINQUEDO PATO DANCARINO CP070026;0;83,16;;;
7897063707419;18113;BRINQUEDO TRATOR FAZENDA COM CARRETA 741;0;14,48;;;
SEM GTIN;23548;BUFFET JB 3P ACAI ;1;878,4;;;
SEM GTIN;22431;BUFFET PATRIMAR PRISM;0;433,15;;;
7899699835238;15247;BUFFET ZANZINI MAX;0;375,16;;;
7898580991657;14333;BULE MOR AMARE 25100903;0;50,73;;;
7896020690610;8970;BULE MOR AMARE 25100915;5;46,29;;;
7891023572345;20560;BULE TERMOLAR 57234;0;85,71;;;
7908055483584;24839;BUSTIE DELRIO 471523;2;84,56;;;
7898511127186;8955;BUSTIE DELRIO 47457;4;85,06;;;
7899140531047;635;BUSTIE DELRIO 47620;0;67,82;;;
7898511112618;7298;BUSTIE DELRIO 47902;0;65,81;;;
7891186576303;17669;BUSTIE LUPO 44000;1;24,78;;;
7908051437727;10487;CABECEIRA CAS. BOM PASTOR SOFISTIC 1,40;0;508,92;;;
7908051437734;1149;CABECEIRA CAS. BOM PASTOR SOFISTIC 1,60;0;543,36;;;
SEM GTIN;2663;CABECEIRA CAS. BOM PASTOR SOFISTIC 1,95;0;653,51;;;
SEM GTIN;4132;CABECEIRA CAS. BOX VALVERDE 141;0;514,76;;;
SEM GTIN;6987;CABECEIRA CAS. FENIX DINAMARCA ;3;603,96;;;
SEM GTIN;6815;CABECEIRA CAS. FENIX MAGNIFICA;0;812,18;;;
SEM GTIN;3112;CABECEIRA CAS. IMOP LONDRES ;0;370,79;;;
SEM GTIN;25072;CABECEIRA CAS. LOPAS REGULAVEL LIKE;1;699,59;;;
SEM GTIN;12465;CABECEIRA CAS. METAL ESTE BRUNA 1,40;0;369,64;;;
SEM GTIN;12466;CABECEIRA CAS. METAL ESTE BRUNA 1,60;0;401,56;;;
SEM GTIN;20680;CABECEIRA CAS. N. HORIZONTE EVEREST;3;617,95;;;
7899729714748;8543;CABECEIRA CAS. RV SIRIA ;3;1.079,99;;;
SEM GTIN;19931;CABECEIRA CAS. RV SUICA;3;1.072,04;;;
SEM GTIN;269;CABECEIRA CAS. TCIL ARIZONA ;0;254,39;;;
SEM GTIN;24269;CABECEIRA CAS. TCIL BARCELONA;1;789,22;;;
SEM GTIN;4766;CABECEIRA SOLT. BOM PASTOR SOFISTIC 0,90;2;454,51;;;
SEM GTIN;14007;CABECEIRA SOLT. L & A ESTOF. LUANDA 0,90;0;378,24;;;
SEM GTIN;25019;CABECEIRA SOLT. N. HORIZONTE PRIME PLUS;4;351,93;;;
SEM GTIN;5270;CABECEIRA XXX CAS. BOM PASTOR GHAIA;0;433,11;;;
7898693349062;990;CABECEIRA XXX CAS. LOPAS NOVITA ;0;606,67;;;
7898599072248;6798;CABECEIRA XXX CAS. PATRIMAR RUBI ;0;306,55;;;
SEM GTIN;1885;CABECEIRA XXXCAS. N. HORIZONTE SOLLO;0;383,98;;;
7899699831407;7304;CABECEIRA XXXCAS. ZANZINI MAGISTRAL ;0;608,47;;;
7908212157983;4787;CABIDE GOLD LAR METAL C/10 EL18136;0;16,13;;;
7899014616580;4180;CABIDE INF. CAJOVIL C/2 271;0;4,78;;;
7896725341107;183;CABIDE INF. PLAST. TRITEC C/3;0;2,91;;;
SEM GTIN;8353;CABIDE PLAST. INF. MODENUTI C/3;0;3,3;;;
7896359033911;12114;CABIDE PLAST. MODENUTI C/10;7;21,24;;;
7908439803731;16933;CABIDE PLAST. MODENUTI C/12;2;16,33;;;
7898947043371;5044;CABIDE PLAST. MODENUTI C/4 ;0;3,19;;;
7908439804523;16934;CABIDE PLAST. MODENUTI C/5;10;9,13;;;
7898919089932;4786;CABIDE PLAST. MODENUTI C/6;4;8,9;;;
7908722900727;21923;CABIDE PLAST. TRC0072;4;4,68;;;
SEM GTIN;5755;CABIDEIRO GOLD LAR 6182;0;57,52;;;
7898008425863;11124;CABIDEIRO GOLD LAR 8 GANCHOS HC8425863;0;84,07;;;
7896594830245;14217;CABIDEIRO MANCEBO 302-4;0;104,53;;;
SEM GTIN;5988;CABO AUDIO VIDEO 3/3;0;5,19;;;
SEM GTIN;4884;CABO CONECT PZ PZ ;0;26,43;;;
8006003588172;6717;CABO CONECT TIPO C ;0;26,42;;;
7898506475094;17491;CABO CONVERSOR USB MULTILASER WI272;2;73,11;;;
7898506460120;5163;CABO DE FORCA MULTILASER MONITOR W1223;1;34,75;;;
7908414488953;23518;CABO HDMI 2 METROS WI520;0;23,52;;;
7908414488960;24279;CABO HDMI 3 METROS WI530;0;26,39;;;
7898506455065;7077;CABO HDMI MULTILASER WI209;0;27,47;;;
8006003590052;4735;CABO P/ CELULAR USB CONECT FLAT IPHONE ;0;25,23;;;
7890001502046;4847;CABO P/ CELULAR USB PONTO SONY, LG;5;8,3;;;
SEM GTIN;5298;CABO P/ OI/TV COAXIAL;0;0,98;;;
SEM GTIN;7078;CABO XXXREDE MULTILASER SE133;0;0,67;;;
7896965214735;1819;CACAMBA PETROLEUM 1473;0;31,37;;;
7896414303225;7923;CACAROLA ARARY 20185;0;136,63;;;
7896747005704;22755;CACAROLA EIRILAR LIFE EIRIFLON 24;0;157,99;;;
7896747005711;22758;CACAROLA EIRILAR LIFE EIRIFLON 26;1;177,18;;;
7897753677053;11196;CACAROLA EURO CERAMICA ALC7060PT;0;84,95;;;
7897753679743;15324;CACAROLA EURO INTENSE CERAMICA 9798;0;216,88;;;
7897753669287;15318;CACAROLA EURO MONTREAL AIM9300;0;99,01;;;
7897753669317;15319;CACAROLA EURO MONTREAL AIM9331;0;114,67;;;
7896020691891;8971;CACAROLA MOR AROMA 011;0;115,2;;;
7896020691907;15363;CACAROLA MOR AROMA 012;0;147,29;;;
7897186608655;25721;CACAROLA MTA ALUMINIO 865 3,3L;4;86,19;;;
7897186608662;25723;CACAROLA MTA ALUMINIO 866 4,1L;6;101,1;;;
7897186683768;25013;CACAROLA MTA FERRO FUNDIDO 8L 8376;0;396,15;;;
7897186684758;25015;CACAROLA MTA TITANIUM 6,4L 8475;0;486,82;;;
7899729100305;12698;CACHORRO PELUCIA M S59-01;0;87,07;;;
SEM GTIN;9371;CAD FONE CALECITA 612;0;50,98;;;
7898506470174;13189;CADEADO ATRIO TRANCA BIKE BI011;11;19,5;;;
7899838810812;14669;CADEADO ATRIO TRANCA BIKE SENHA BIO82;4;41,84;;;
7898431502261;25226;CADEIRA ALIMENTACAO TUTTI 2 EM 1 SAURO;2;218,4;;;
7896777902554;19919;CADEIRA ALTA ALUMINIO BEL 25500;6;83,65;;;
SEM GTIN;1627;CADEIRA ANTARES CAXAMBU ;0;77,95;;;
7898911069574;5299;CADEIRA ANTARES MONTE CLAROS;0;78,96;;;
7898589672991;19947;CADEIRA BEST EAMES C80;0;159,63;;;
7898589673868;24031;CADEIRA BEST GAMER G610;2;1.175,38;;;
SEM GTIN;19948;CADEIRA BISTRO NOAH DUOPASTC 1199;1;560,42;;;
SEM GTIN;20719;CADEIRA DIRETOR BEST C250;0;480,84;;;
SEM GTIN;19949;CADEIRA DIRETOR BEST C270;3;543,73;;;
7898589673899;24032;CADEIRA DIRETOR BEST C280;0;435,51;;;
SEM GTIN;8916;CADEIRA GIR. BEST PRESIDENTE C400;2;731,22;;;
SEM GTIN;18801;CADEIRA GIR. FUNITURE TROPICAL II;0;231,95;;;
SEM GTIN;15380;CADEIRA GIR. TRILIDERANCA 1651;3;446,76;;;
7896777902530;19921;CADEIRA INF. PRAIA ALUMINIO BEL;6;67,64;;;
SEM GTIN;19002;CADEIRA LOPAS APOGEU;0;240,85;;;
7908414453494;17481;CADEIRA MULTILASER BALANCO SEASONS BB215;0;362,45;;;
7899838838168;14665;CADEIRA MULTILASER DESC. P/ BEBES BB361;1;287,23;;;
7899838889603;14680;CADEIRA MULTILASER GAMER GA161;0;1.131,54;;;
7908414410305;18902;CADEIRA MULTILASER RELAX GA211;1;1.121,75;;;
7898431493101;5908;CADEIRA P/ AUTO SAFETY TUTTI 4300;0;160,4;;;
SEM GTIN;19946;CADEIRA SECRET. BEST EAMES C50;5;310,6;;;
SEM GTIN;2509;CADEIRA SECRETARIA UNIVERSITARIA ;0;208,5;;;
SEM GTIN;3126;CADEIRA SOMA LAVINEA 452;0;123,7;;;
7898589670478;22108;CADEIRA TUB. BEST DIRETOR C/BRACO C200;4;492,59;;;
7898589672359;22107;CADEIRA TUB. BEST DIRETOR C/BRACO C220;6;271,09;;;
SEM GTIN;12504;CADEIRA TUB. CONFORTO DIRETOR;0;468,64;;;
SEM GTIN;12503;CADEIRA TUB. CONFORTO DIRETOR C/ BRACO;0;639,49;;;
SEM GTIN;6364;CADEIRA TUB. CONFORTO FIXA ;0;153,8;;;
SEM GTIN;9895;CADEIRA TUB. CONFORTO UNIVERSITARIA;0;259,62;;;
SEM GTIN;6365;CADEIRA TUB. GIRAT. CONFORTO;0;364,26;;;
SEM GTIN;1131;CADEIRA TUB. GIRAT. CONFORTO C/ BRACO;0;412,09;;;
SEM GTIN;17844;CADEIRA TUB. METALMONTES ;0;146,32;;;
SEM GTIN;20718;CADEIRA TUB. TRILIDERANCA FIXA 7/8 210;0;194,79;;;
SEM GTIN;16193;CADEIRA TUB. TRILIDERANCA IRIS 7000;5;142,19;;;
7899838838182;14666;CADEIRA XXXLTILASER DESC. P/ BEBES BB363;0;410,36;;;
7899838838212;14667;CADEIRA XXXLTILASER DESC. P/ BEBES BB365;0;453,28;;;
7899838838151;14664;CADEIRA XXXMULTILASER DESC./ BEBES BB360;0;315,69;;;
SEM GTIN;143;CADEIRA XXXTUB. GIRAT. CONFORTO;0;483,42;;;
SEM GTIN;1422;CADEIRA XXXXTUB. GIRAT. CONFORTO;0;431,36;;;
7899838847207;19039;CADEIRINHA ALIMENTACAO MULTILASER BB604;0;303,08;;;
SEM GTIN;14039;CADEIRINHA C/ BLOCOS 7200, 7300;0;90,74;;;
7898906452794;9147;CADEIRINHA COZINHA 703;0;39,22;;;
SEM GTIN;8373;CADEIRINHA TCIL TWISTER ;2;113,05;;;
7891027050504;24242;CADERNO 1/4  BROCHURAO TILIBRA 80F;30;8,06;;;
7891253202357;10367;CADERNO 1/4 BROCHURAO CREDEAL LALA;0;4,67;;;
7891253272954;10358;CADERNO 1/4 BROCHURAO CREDEAL LIFT;0;3,57;;;
SEM GTIN;10356;CADERNO 1/4 CREDEAL HAPPY ;86;3,17;;;
7891253200780;10366;CADERNO 1/4 CREDEAL PURPURINA ;0;8,27;;;
7891253201480;10357;CADERNO 1/4 CREDEAL TECNOCARS;0;8,93;;;
7891027229818;17934;CADERNO 1/4 TILIBRA LUNIX ;1;11,69;;;
7891027235826;17982;CADERNO 1/4 TILIBRA PEPPER ;8;6,17;;;
7891027159818;25874;CADERNO 10M 160F TILIBRA PEPPER;40;27,74;;;
7891027395315;25873;CADERNO 10M 160F TILIBRA VIBE ;20;27,72;;;
7894494117480;4684;CADERNO 10M CD ALICE ;0;35,98;;;
7894494281891;6616;CADERNO 10M CD CREDEAL ;4;22,12;;;
7891253272022;11983;CADERNO 10M CD CREDEAL AMPARA;0;33,31;;;
SEM GTIN;5569;CADERNO 10M CD CREDEAL ATREVIDA ;0;32,86;;;
7891253272343;11985;CADERNO 10M CD CREDEAL BELLA;0;30,6;;;
7891253269602;24243;CADERNO 10M CD CREDEAL COLLECTION ;2;33,96;;;
7891253269879;10377;CADERNO 10M CD CREDEAL GOLDEN ;4;20,48;;;
7891253209745;1447;CADERNO 10M CD CREDEAL HAPPY;6;29,35;;;
7891253254011;4710;CADERNO 10M CD CREDEAL LOVE ;0;25,7;;;
7891253208205;10370;CADERNO 10M CD CREDEAL MORMAII;0;30,42;;;
7891253273432;11981;CADERNO 10M CD CREDEAL PAO DIARIO ;0;33,31;;;
7891253254189;7580;CADERNO 10M CD CREDEAL PERFORMANCE ;1;15,36;;;
7891253202425;6620;CADERNO 10M CD CREDEAL PETALAS ;0;22,11;;;
7891253251843;5912;CADERNO 10M CD CREDEAL POP FASHION ;0;14,54;;;
7891253200759;6592;CADERNO 10M CD CREDEAL PURPURINA ;0;24,38;;;
7891253264669;10375;CADERNO 10M CD CREDEAL SKATE ;0;25,61;;;
7891253201466;7147;CADERNO 10M CD CREDEAL TECNOCARS;0;22,12;;;
SEM GTIN;10373;CADERNO 10M CD CREDEAL URBAN;0;20,48;;;
7891027745530;4707;CADERNO 10M CD MAIS ;0;17,13;;;
7891027357030;22426;CADERNO 10M CD TILIBRA HIT;2;29,06;;;
7891027351786;25871;CADERNO 10M CD TILIBRA SHOW;12;35,53;;;
7891027349158;22427;CADERNO 10M CD TILIBRA SPICE;8;29,02;;;
7891027234232;25867;CADERNO 10M CD TILIBRA ZIP;12;29,96;;;
7891253251317;5113;CADERNO 10M CD TIME;1;20,08;;;
7891253201169;6600;CADERNO 10M CREDEAL FE;2;28,42;;;
7894494281839;1708;CADERNO 10M STAR WARS ;0;37,5;;;
7891027050191;6599;CADERNO 12M CD TILIBRA PEPPER;0;19,13;;;
7894494164422;6595;CADERNO 15M ECO LINEA ;0;38,3;;;
7891253259399;10379;CADERNO 16M CD CREDEAL HAPPY;0;22,1;;;
7891253262108;10380;CADERNO 16M CD CREDEAL MORMAI ;0;42,52;;;
7891253259474;10382;CADERNO 16M CD CREDEAL PERFORMANCE ;0;22,1;;;
7891253261705;10385;CADERNO 16M CD CREDEAL PETALAS;0;34,88;;;
7891253259481;10381;CADERNO 16M CD CREDEAL POP FASHION ;0;22,1;;;
7891253261729;4049;CADERNO 16M CD CREDEAL PURPURINA ;1;33,19;;;
7891253264676;10387;CADERNO 16M CD CREDEAL SKATE ;0;27,98;;;
7891253254127;5112;CADERNO 16M CD CREDEAL URBAN;0;28,81;;;
7894494281709;3469;CADERNO 1M 1/4 BROCHUIRAO MAX STEEL;13;4,92;;;
7894494623981;4709;CADERNO 1M 1/4 BROCHURAO SPEED ;6;8,96;;;
7891027114756;5913;CADERNO 1M 1/4 TILIBRA MAIS 48F;14;2,28;;;
7891027745479;6171;CADERNO 1M 1/4 TILIBRA MAIS 96F;5;2,09;;;
7891253272312;11975;CADERNO 1M 80F CREDEAL BELLA ;0;15,05;;;
7891253272459;11984;CADERNO 1M 80F CREDEAL BORIS E RUFUS ;0;21,83;;;
7891253273425;11980;CADERNO 1M 80F CREDEAL PAO DIARIO ;0;21,83;;;
7891253273722;11982;CADERNO 1M 80F CREDEAL PLANNER STATION ;0;29,59;;;
7891253273531;11976;CADERNO 1M 80F CREDEAL PRINCESA FASHION ;0;15,07;;;
7891321330319;17861;CADERNO 1M 80F DOMINGOS BOM DEMAIS;0;13,27;;;
7891321330883;17862;CADERNO 1M 80F DOMINGOS SISSI;0;22,64;;;
7891027153649;22423;CADERNO 1M 80F TILIBRA PEPPER;1;16,35;;;
7891027349165;22425;CADERNO 1M 80F TILIBRA SPICE;21;17,35;;;
7891027395322;25865;CADERNO 1M 80F TILIBRA VIBE ;32;15,12;;;
7891027234300;25866;CADERNO 1M 80F TILIBRA ZIP;20;17,35;;;
7891321043943;7153;CADERNO 1M 96F ALICE ;0;21,63;;;
7891253260951;10369;CADERNO 1M 96F ATREVIDA ;0;18,76;;;
7894494624582;6596;CADERNO 1M 96F BELIVER ;0;13,81;;;
7894494281365;1446;CADERNO 1M 96F BRASILIDADE;0;8,73;;;
7891253272169;11974;CADERNO 1M 96F CREDEAL ATREVIDA ;0;21,83;;;
7891253261040;6614;CADERNO 1M 96F CREDEAL BELLA;0;14,33;;;
7891253281727;11979;CADERNO 1M 96F CREDEAL COLLECTION ;4;17,91;;;
7891253269787;10378;CADERNO 1M 96F CREDEAL FOFURAS ;0;16,45;;;
7891253271865;11977;CADERNO 1M 96F CREDEAL FUSION BOY ;0;16,46;;;
SEM GTIN;4711;CADERNO 1M 96F CREDEAL HAPPYADVENTURE;0;8,07;;;
7891253252222;10372;CADERNO 1M 96F CREDEAL MIMO;0;13,28;;;
7891253208090;7584;CADERNO 1M 96F CREDEAL MORMAII;0;20,78;;;
7891253254196;7581;CADERNO 1M 96F CREDEAL PERFORMANCE;0;7,54;;;
7891253200742;10371;CADERNO 1M 96F CREDEAL PURPURINA ;0;14,63;;;
7891253264652;6615;CADERNO 1M 96F CREDEAL SKATE ;0;14,34;;;
7891253201459;10361;CADERNO 1M 96F CREDEAL TECNOCARS;0;14,34;;;
